"X","node","phen1","phen2","celltype","condition","corr","Method"
2368,"EN_L3_5_IT_3:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","EN_L3_5_IT_3","Control",0.0774039637181202,"Gene
Expres
sion"
2369,"EN_L3_5_IT_3:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","EN_L3_5_IT_3","AD",0.0466221326415626,"Gene
Expres
sion"
2370,"EN_L3_5_IT_3:TG:ZNF385B","SCZ_c07x","Cog_Tau_Resilience","EN_L3_5_IT_3","Control",0.18639792061196,"Gene
Expres
sion"
2371,"EN_L3_5_IT_3:TG:ZNF385B","SCZ_c07x","Cog_Tau_Resilience","EN_L3_5_IT_3","AD",0.0297748799037135,"Gene
Expres
sion"
2372,"EN_L2_3_IT:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","EN_L2_3_IT","Control",0.0347787303382276,"Gene
Expres
sion"
2373,"EN_L2_3_IT:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","EN_L2_3_IT","AD",0.0224599224455573,"Gene
Expres
sion"
2374,"IN_PVALB_CHC:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.0591886455405106,"Gene
Expres
sion"
2375,"IN_PVALB_CHC:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.0210879711080658,"Gene
Expres
sion"
2376,"IN_PVALB_CHC:TF:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.0482631274655968,"Gene
Expres
sion"
2377,"IN_PVALB_CHC:TF:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.0303920513336584,"Gene
Expres
sion"
2378,"IN_PVALB_CHC:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.14443273269263,"Gene
Expres
sion"
2379,"IN_PVALB_CHC:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.00936851910387133,"Gene
Expres
sion"
2380,"IN_PVALB_CHC:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.0120809125230513,"Gene
Expres
sion"
2381,"IN_PVALB_CHC:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.0589847227757557,"Gene
Expres
sion"
2382,"IN_PVALB_CHC:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.208721314958376,"Gene
Expres
sion"
2383,"IN_PVALB_CHC:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.0517980106589292,"Gene
Expres
sion"
2384,"IN_PVALB_CHC:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.0686391899490207,"Gene
Expres
sion"
2385,"IN_PVALB_CHC:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.035791958435725,"Gene
Expres
sion"
2386,"IN_PVALB_CHC:TG:NXPH1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.00945406282814369,"Gene
Expres
sion"
2387,"IN_PVALB_CHC:TG:NXPH1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.0105391580726886,"Gene
Expres
sion"
2388,"IN_LAMP5_RELN:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.24799215476767,"Gene
Expres
sion"
2389,"IN_LAMP5_RELN:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.000414444607247717,"Gene
Expres
sion"
2390,"IN_LAMP5_RELN:TF:DLX1","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.158118974533215,"Gene
Expres
sion"
2391,"IN_LAMP5_RELN:TF:DLX1","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.0155293371412866,"Gene
Expres
sion"
2392,"IN_LAMP5_RELN:TF:TCF4","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.187893479921089,"Gene
Expres
sion"
2393,"IN_LAMP5_RELN:TF:TCF4","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.071090510835976,"Gene
Expres
sion"
2394,"IN_LAMP5_RELN:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.0111345294997077,"Gene
Expres
sion"
2395,"IN_LAMP5_RELN:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.0193729737087595,"Gene
Expres
sion"
2396,"IN_LAMP5_RELN:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.0165009487965167,"Gene
Expres
sion"
2397,"IN_LAMP5_RELN:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.0250169094794705,"Gene
Expres
sion"
2398,"IN_LAMP5_RELN:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.12948587957692,"Gene
Expres
sion"
2399,"IN_LAMP5_RELN:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.083976051275936,"Gene
Expres
sion"
2400,"IN_LAMP5_RELN:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.00174386760496323,"Gene
Expres
sion"
2401,"IN_LAMP5_RELN:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.0726791309969118,"Gene
Expres
sion"
2402,"IN_LAMP5_RELN:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.0582791381652148,"Gene
Expres
sion"
2403,"IN_LAMP5_RELN:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.0638767786688788,"Gene
Expres
sion"
2404,"IN_LAMP5_RELN:TG:SYNPR","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.0504687650427494,"Gene
Expres
sion"
2405,"IN_LAMP5_RELN:TG:SYNPR","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.0191373112954399,"Gene
Expres
sion"
2406,"EN_L3_5_IT_1:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","EN_L3_5_IT_1","Control",0.014055122825562,"Gene
Expres
sion"
2407,"EN_L3_5_IT_1:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","EN_L3_5_IT_1","AD",0.0540384106670672,"Gene
Expres
sion"
2408,"IN_ADARB2:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","Control",0.0738067592838428,"Gene
Expres
sion"
2409,"IN_ADARB2:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0894366971317341,"Gene
Expres
sion"
2410,"IN_ADARB2:TF:DLX1","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","Control",0.0703311866441371,"Gene
Expres
sion"
2411,"IN_ADARB2:TF:DLX1","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0461004839133842,"Gene
Expres
sion"
2412,"IN_ADARB2:TF:TCF4","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","Control",0.067782753675678,"Gene
Expres
sion"
2413,"IN_ADARB2:TF:TCF4","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0312360634794173,"Gene
Expres
sion"
2414,"IN_ADARB2:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","Control",0.0267855753370565,"Gene
Expres
sion"
2415,"IN_ADARB2:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","AD",0.00664663780746335,"Gene
Expres
sion"
2416,"IN_ADARB2:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","Control",0.0523386133085091,"Gene
Expres
sion"
2417,"IN_ADARB2:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0113321424581166,"Gene
Expres
sion"
2418,"IN_ADARB2:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","Control",0.0680186775072964,"Gene
Expres
sion"
2419,"IN_ADARB2:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0651075826147766,"Gene
Expres
sion"
2420,"IN_ADARB2:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","Control",0.0170278510395288,"Gene
Expres
sion"
2421,"IN_ADARB2:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0533271736033441,"Gene
Expres
sion"
2422,"IN_ADARB2:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","Control",0.0459629120272491,"Gene
Expres
sion"
2423,"IN_ADARB2:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","AD",0.026759786069483,"Gene
Expres
sion"
2424,"IN_ADARB2:TG:SYNPR","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","Control",0.034852185389361,"Gene
Expres
sion"
2425,"IN_ADARB2:TG:SYNPR","SCZ_c07x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0125770448938495,"Gene
Expres
sion"
2426,"OPC:TF:SOX5","SCZ_c07x","Cog_Tau_Resilience","OPC","Control",0.113120099786714,"Gene
Expres
sion"
2427,"OPC:TF:SOX5","SCZ_c07x","Cog_Tau_Resilience","OPC","AD",0.0383449865041606,"Gene
Expres
sion"
2428,"OPC:TF:SOX6","SCZ_c07x","Cog_Tau_Resilience","OPC","Control",0.012181430027712,"Gene
Expres
sion"
2429,"OPC:TF:SOX6","SCZ_c07x","Cog_Tau_Resilience","OPC","AD",0.0139698177071268,"Gene
Expres
sion"
2430,"OPC:TF:ZEB1","SCZ_c07x","Cog_Tau_Resilience","OPC","Control",0.0284395676341452,"Gene
Expres
sion"
2431,"OPC:TF:ZEB1","SCZ_c07x","Cog_Tau_Resilience","OPC","AD",0.02779372783597,"Gene
Expres
sion"
2432,"OPC:TG:NXPH1","SCZ_c07x","Cog_Tau_Resilience","OPC","Control",0.0660396904454379,"Gene
Expres
sion"
2433,"OPC:TG:NXPH1","SCZ_c07x","Cog_Tau_Resilience","OPC","AD",0.0024014074902295,"Gene
Expres
sion"
2434,"OPC:TG:SOX6","SCZ_c07x","Cog_Tau_Resilience","OPC","Control",0.012181430027712,"Gene
Expres
sion"
2435,"OPC:TG:SOX6","SCZ_c07x","Cog_Tau_Resilience","OPC","AD",0.0139698177071268,"Gene
Expres
sion"
2436,"EN_L3_5_IT_2:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","EN_L3_5_IT_2","Control",0.0353346586780537,"Gene
Expres
sion"
2437,"EN_L3_5_IT_2:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","EN_L3_5_IT_2","AD",0.0438182113252773,"Gene
Expres
sion"
2438,"Micro:TF:IRF8","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0573051964447028,"Gene
Expres
sion"
2439,"Micro:TF:IRF8","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0511134860556654,"Gene
Expres
sion"
2440,"Micro:TF:NFATC2","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0731008452432894,"Gene
Expres
sion"
2441,"Micro:TF:NFATC2","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0290361730112824,"Gene
Expres
sion"
2442,"Micro:TF:REL","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.016806620200501,"Gene
Expres
sion"
2443,"Micro:TF:REL","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0309161099204679,"Gene
Expres
sion"
2444,"Micro:TF:TAL1","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0394288993939101,"Gene
Expres
sion"
2445,"Micro:TF:TAL1","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0158765371010521,"Gene
Expres
sion"
2446,"Micro:TG:ADAM28","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0076724731975038,"Gene
Expres
sion"
2447,"Micro:TG:ADAM28","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0259841678613741,"Gene
Expres
sion"
2448,"Micro:TG:BLNK","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.00817467923604617,"Gene
Expres
sion"
2449,"Micro:TG:BLNK","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0259488186737497,"Gene
Expres
sion"
2450,"Micro:TG:CSF1R","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.161325175032177,"Gene
Expres
sion"
2451,"Micro:TG:CSF1R","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0862467994006438,"Gene
Expres
sion"
2452,"Micro:TG:DOCK8","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.00817654675586125,"Gene
Expres
sion"
2453,"Micro:TG:DOCK8","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.00468348057379407,"Gene
Expres
sion"
2454,"Micro:TG:FLI1","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.135522296948253,"Gene
Expres
sion"
2455,"Micro:TG:FLI1","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.111553428274618,"Gene
Expres
sion"
2456,"Micro:TG:HCLS1","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.00304305918816437,"Gene
Expres
sion"
2457,"Micro:TG:HCLS1","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0154580854848887,"Gene
Expres
sion"
2458,"Micro:TG:IKZF1","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0474223345802413,"Gene
Expres
sion"
2459,"Micro:TG:IKZF1","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0115515070121803,"Gene
Expres
sion"
2460,"Micro:TG:NCKAP1L","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.00997283646617367,"Gene
Expres
sion"
2461,"Micro:TG:NCKAP1L","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.000139632367782805,"Gene
Expres
sion"
2462,"Micro:TG:PALD1","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0377673707725933,"Gene
Expres
sion"
2463,"Micro:TG:PALD1","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0572925172132291,"Gene
Expres
sion"
2464,"Micro:TG:PIK3AP1","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.090717233346418,"Gene
Expres
sion"
2465,"Micro:TG:PIK3AP1","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0422194848159962,"Gene
Expres
sion"
2466,"Micro:TG:PIK3R5","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0279460280151343,"Gene
Expres
sion"
2467,"Micro:TG:PIK3R5","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.00339689355003005,"Gene
Expres
sion"
2468,"Micro:TG:PTPRC","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0511704383139278,"Gene
Expres
sion"
2469,"Micro:TG:PTPRC","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0560435129524697,"Gene
Expres
sion"
2470,"Micro:TG:RUNX1","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0750159113533246,"Gene
Expres
sion"
2471,"Micro:TG:RUNX1","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0212533825885154,"Gene
Expres
sion"
2472,"Micro:TG:SLCO2B1","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0496613502645723,"Gene
Expres
sion"
2473,"Micro:TG:SLCO2B1","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0085027222252532,"Gene
Expres
sion"
2474,"Micro:TG:SP100","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0181986647435974,"Gene
Expres
sion"
2475,"Micro:TG:SP100","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0214027935628273,"Gene
Expres
sion"
2476,"Micro:TG:SYK","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.229731194630986,"Gene
Expres
sion"
2477,"Micro:TG:SYK","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.0334745487038652,"Gene
Expres
sion"
2478,"Micro:TG:WDFY4","SCZ_c07x","Cog_Tau_Resilience","Micro","Control",0.0900817084803842,"Gene
Expres
sion"
2479,"Micro:TG:WDFY4","SCZ_c07x","Cog_Tau_Resilience","Micro","AD",0.00804749122637904,"Gene
Expres
sion"
2480,"IN_LAMP5_LHX6:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0,"Gene
Expres
sion"
2481,"IN_LAMP5_LHX6:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0,"Gene
Expres
sion"
2482,"IN_LAMP5_LHX6:TF:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.230357357838355,"Gene
Expres
sion"
2483,"IN_LAMP5_LHX6:TF:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.0432949724920309,"Gene
Expres
sion"
2484,"IN_LAMP5_LHX6:TF:TCF4","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.0018438305452823,"Gene
Expres
sion"
2485,"IN_LAMP5_LHX6:TF:TCF4","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.071642680809823,"Gene
Expres
sion"
2486,"IN_LAMP5_LHX6:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.0482252546809903,"Gene
Expres
sion"
2487,"IN_LAMP5_LHX6:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.0257574329819439,"Gene
Expres
sion"
2488,"IN_LAMP5_LHX6:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.0720194340250013,"Gene
Expres
sion"
2489,"IN_LAMP5_LHX6:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.0588506859281614,"Gene
Expres
sion"
2490,"IN_LAMP5_LHX6:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.115302051637845,"Gene
Expres
sion"
2491,"IN_LAMP5_LHX6:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.0444073841301039,"Gene
Expres
sion"
2492,"IN_LAMP5_LHX6:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.0224173050539908,"Gene
Expres
sion"
2493,"IN_LAMP5_LHX6:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.0352679864733655,"Gene
Expres
sion"
2494,"IN_LAMP5_LHX6:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.0514209421816498,"Gene
Expres
sion"
2495,"IN_LAMP5_LHX6:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.0836364610947888,"Gene
Expres
sion"
2496,"IN_LAMP5_LHX6:TG:SYNPR","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.0512533230301074,"Gene
Expres
sion"
2497,"IN_LAMP5_LHX6:TG:SYNPR","SCZ_c07x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.104014432028896,"Gene
Expres
sion"
2498,"IN_PVALB:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.189270692394789,"Gene
Expres
sion"
2499,"IN_PVALB:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.00792134529175933,"Gene
Expres
sion"
2500,"IN_PVALB:TF:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.022554425681846,"Gene
Expres
sion"
2501,"IN_PVALB:TF:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.0394510683613816,"Gene
Expres
sion"
2502,"IN_PVALB:TF:TCF4","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.201520705199651,"Gene
Expres
sion"
2503,"IN_PVALB:TF:TCF4","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.0898403785717287,"Gene
Expres
sion"
2504,"IN_PVALB:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.117822992447767,"Gene
Expres
sion"
2505,"IN_PVALB:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.0538637743585185,"Gene
Expres
sion"
2506,"IN_PVALB:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.0271360271394502,"Gene
Expres
sion"
2507,"IN_PVALB:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.0343571547574561,"Gene
Expres
sion"
2508,"IN_PVALB:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.0100008529171715,"Gene
Expres
sion"
2509,"IN_PVALB:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.0041521616722105,"Gene
Expres
sion"
2510,"IN_PVALB:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.197486122798814,"Gene
Expres
sion"
2511,"IN_PVALB:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.0699141898583396,"Gene
Expres
sion"
2512,"IN_PVALB:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.0591664747028888,"Gene
Expres
sion"
2513,"IN_PVALB:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.0245624495351178,"Gene
Expres
sion"
2514,"IN_PVALB:TG:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.022554425681846,"Gene
Expres
sion"
2515,"IN_PVALB:TG:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.0394510683613816,"Gene
Expres
sion"
2516,"IN_PVALB:TG:NXPH1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.095547089798402,"Gene
Expres
sion"
2517,"IN_PVALB:TG:NXPH1","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.0229797281506395,"Gene
Expres
sion"
2518,"IN_PVALB:TG:SYNPR","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","Control",0.0868732952486851,"Gene
Expres
sion"
2519,"IN_PVALB:TG:SYNPR","SCZ_c07x","Cog_Tau_Resilience","IN_PVALB","AD",0.0650055143635296,"Gene
Expres
sion"
2520,"IN_SST:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.169778348325604,"Gene
Expres
sion"
2521,"IN_SST:TF:ARX","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.0802880929010553,"Gene
Expres
sion"
2522,"IN_SST:TF:DLX1","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.153735334624572,"Gene
Expres
sion"
2523,"IN_SST:TF:DLX1","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.0292495335325619,"Gene
Expres
sion"
2524,"IN_SST:TF:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.0616467547732669,"Gene
Expres
sion"
2525,"IN_SST:TF:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.0294848891624125,"Gene
Expres
sion"
2526,"IN_SST:TF:TCF4","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.00146850323474933,"Gene
Expres
sion"
2527,"IN_SST:TF:TCF4","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.0548055707261511,"Gene
Expres
sion"
2528,"IN_SST:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.00252950157936288,"Gene
Expres
sion"
2529,"IN_SST:TF:ZMAT4","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.00752517295016132,"Gene
Expres
sion"
2530,"IN_SST:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.00637818144494461,"Gene
Expres
sion"
2531,"IN_SST:TG:BTBD11","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.111443153956069,"Gene
Expres
sion"
2532,"IN_SST:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.00282743279009719,"Gene
Expres
sion"
2533,"IN_SST:TG:DLX6-AS1","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.148456582353979,"Gene
Expres
sion"
2534,"IN_SST:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.142440874463037,"Gene
Expres
sion"
2535,"IN_SST:TG:GAD1","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.0165945145053976,"Gene
Expres
sion"
2536,"IN_SST:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.104622466181278,"Gene
Expres
sion"
2537,"IN_SST:TG:GAD2","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.022776993660595,"Gene
Expres
sion"
2538,"IN_SST:TG:GRIK3","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.109086312471798,"Gene
Expres
sion"
2539,"IN_SST:TG:GRIK3","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.0739496257770177,"Gene
Expres
sion"
2540,"IN_SST:TG:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.0616467547732669,"Gene
Expres
sion"
2541,"IN_SST:TG:LHX6","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.0294848891624125,"Gene
Expres
sion"
2542,"IN_SST:TG:NXPH1","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.0285267353967329,"Gene
Expres
sion"
2543,"IN_SST:TG:NXPH1","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.0137970087633323,"Gene
Expres
sion"
2544,"IN_SST:TG:SYNPR","SCZ_c07x","Cog_Tau_Resilience","IN_SST","Control",0.0431155355711945,"Gene
Expres
sion"
2545,"IN_SST:TG:SYNPR","SCZ_c07x","Cog_Tau_Resilience","IN_SST","AD",0.0193665665160562,"Gene
Expres
sion"
2546,"Immune:TF:RUNX3","SCZ_c07x","Cog_Tau_Resilience","Immune","Control",0,"Gene
Expres
sion"
2547,"Immune:TF:RUNX3","SCZ_c07x","Cog_Tau_Resilience","Immune","AD",0.0648414444054231,"Gene
Expres
sion"
2548,"Astro:TF:SOX5","SCZ_c07x","Cog_Tau_Resilience","Astro","Control",0.0696379698278722,"Gene
Expres
sion"
2549,"Astro:TF:SOX5","SCZ_c07x","Cog_Tau_Resilience","Astro","AD",0.0562869941633752,"Gene
Expres
sion"
2550,"Astro:TF:TCF7L1","SCZ_c07x","Cog_Tau_Resilience","Astro","Control",0.0326086726651447,"Gene
Expres
sion"
2551,"Astro:TF:TCF7L1","SCZ_c07x","Cog_Tau_Resilience","Astro","AD",0.0580957676380054,"Gene
Expres
sion"
